Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term
866229.0,3,0.0,7.0,12.7,251328.0,0.0,0.0,330660.0,182324.0,14509.0,723.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
658882.0,3,0.0,4.0,9.0,143792.0,0.0,0.0,177628.0,114475.0,3163.0,707.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1121057.0,6,0.0,20.0,13.5,319946.0,0.0,0.0,275836.0,77368.0,20272.0,616.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1142508.0,6,0.0,10.0,16.5,465388.0,0.0,0.0,396880.0,252814.0,14186.0,735.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1547246.0,6,0.0,12.0,18.1,1001110.0,0.0,0.0,99999999.0,762565.0,26948.0,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1167265.0,3,0.0,12.0,17.0,607046.0,1.0,1.0,657162.0,89129.0,4222.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1406190.0,10,0.0,6.0,17.5,325820.0,0.0,0.0,390764.0,262238.0,19804.0,736.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
893038.0,8,0.0,8.0,14.0,170214.0,0.0,0.0,306438.0,84227.0,22921.0,688.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
675374.0,3,0.0,10.0,10.5,442178.0,0.0,0.0,225104.0,305881.0,19136.0,679.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2402322.0,5,0.0,19.0,18.8,1145980.0,0.0,0.0,178024.0,659148.0,57055.0,745.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
690764.0,1,0.0,7.0,17.2,322256.0,0.0,0.0,159962.0,232940.0,8001.0,747.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698250.0,5,0.0,12.0,37.6,263516.0,0.0,0.0,210562.0,163647.0,19784.0,720.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1700633.0,2,0.0,17.0,23.4,1172314.0,0.0,0.0,99999999.0,654037.0,38831.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1431840.0,6,0.0,7.0,13.1,207988.0,0.0,0.0,265276.0,68438.0,27563.0,747.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
927523.0,6,0.0,7.0,16.8,130306.0,1.0,1.0,134794.0,72371.0,11439.0,736.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2848575.0,10,0.0,24.0,23.0,5306290.0,0.0,0.0,615692.0,2346348.0,46764.0,736.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1363478.0,0,0.0,8.0,6.4,140250.0,1.0,1.0,78936.0,79458.0,21361.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1260327.0,9,0.0,13.0,19.4,783816.0,0.0,0.0,392898.0,529359.0,30353.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
611648.0,2,0.0,6.0,12.9,207460.0,1.0,1.0,99999999.0,10754.0,11621.0,705.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1163028.0,4,0.0,12.0,10.5,783134.0,0.0,0.0,594770.0,150138.0,2704.0,699.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1937810.0,10,0.0,12.0,16.7,730884.0,0.0,0.0,448756.0,305520.0,27291.0,750.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
567720.0,1,0.0,7.0,15.4,573958.0,0.0,0.0,219120.0,227525.0,6718.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
467039.0,2,0.0,9.0,9.6,168674.0,0.0,0.0,99999999.0,32053.0,3016.0,750.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1427280.0,10,0.0,12.0,21.6,814748.0,1.0,1.0,264418.0,170278.0,21647.0,734.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2228111.0,10,0.0,9.0,43.7,259930.0,0.0,0.0,666490.0,79249.0,19682.0,615.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1147790.0,4,0.0,16.0,9.4,937332.0,1.0,1.0,288332.0,87419.0,13104.0,719.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1059212.0,3,0.0,11.0,9.9,539308.0,0.0,0.0,160556.0,329308.0,30452.0,732.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1581218.0,3,0.0,17.0,12.9,736494.0,0.0,0.0,401896.0,540018.0,25563.0,738.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
472435.0,6,0.0,7.0,15.7,361680.0,0.0,0.0,187924.0,192413.0,7677.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
608722.0,0,0.0,11.0,12.0,867922.0,0.0,0.0,239536.0,343311.0,13950.0,714.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1317631.0,10,0.0,11.0,15.1,715022.0,0.0,0.0,541618.0,489687.0,26023.0,725.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1187500.0,2,0.0,17.0,23.0,742280.0,0.0,0.0,459756.0,515413.0,15002.0,685.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1762782.0,10,0.0,6.0,16.8,584606.0,0.0,0.0,416900.0,6555.0,6361.0,738.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3754780.0,4,0.0,10.0,15.8,900064.0,0.0,0.0,347820.0,614099.0,16459.0,723.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1765993.0,10,0.0,17.0,14.1,1343760.0,0.0,0.0,391556.0,350474.0,17366.0,745.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1199679.0,1,0.0,15.0,27.2,443168.0,1.0,1.0,423148.0,225435.0,27793.0,705.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
928682.0,9,0.0,18.0,15.6,399432.0,1.0,1.0,232804.0,160056.0,12073.0,729.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
490713.0,2,0.0,10.0,21.7,240988.0,0.0,0.0,43054.0,75962.0,8346.0,747.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1735365.0,10,0.0,6.0,20.5,391226.0,0.0,0.0,604978.0,223345.0,13941.0,735.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784757.0,5,0.0,9.0,9.0,674916.0,0.0,0.0,99999999.0,141645.0,9613.0,735.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
954845.0,5,0.0,8.0,17.9,335060.0,0.0,0.0,176902.0,28367.0,9787.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1330209.0,10,0.0,13.0,25.3,532312.0,0.0,0.0,99999999.0,247342.0,13080.0,743.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
501467.0,10,0.0,5.0,29.4,268906.0,0.0,0.0,38720.0,182305.0,6870.0,7370.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1428135.0,10,0.0,16.0,19.5,846230.0,0.0,0.0,270094.0,489668.0,28444.0,717.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1671905.0,10,0.0,18.0,11.7,793298.0,0.0,0.0,360162.0,173337.0,16023.0,728.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1888220.0,5,0.0,12.0,17.3,1789942.0,0.0,0.0,109318.0,1133122.0,32556.0,736.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
811965.0,1,0.0,9.0,12.0,492272.0,0.0,0.0,53724.0,380076.0,13871.0,683.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
990565.0,10,0.0,5.0,30.3,17644.0,1.0,1.0,99264.0,6688.0,289.0,7190.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2064787.0,10,0.0,12.0,24.5,500038.0,0.0,0.0,603196.0,108395.0,22713.0,734.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1402770.0,10,0.0,16.0,15.4,784740.0,0.0,0.0,216568.0,221616.0,13560.0,741.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
563730.0,7,0.0,4.0,8.0,97966.0,0.0,0.0,70708.0,64296.0,2931.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
840218.0,2,0.0,14.0,9.8,339746.0,0.0,0.0,172414.0,137902.0,12603.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3452300.0,2,0.0,13.0,25.2,2659382.0,0.0,0.0,345422.0,1129987.0,25346.0,750.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1260574.0,6,0.0,14.0,13.5,1081410.0,0.0,0.0,99999999.0,386650.0,14917.0,737.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
743128.0,1,0.0,10.0,23.1,359612.0,0.0,0.0,173712.0,150309.0,3678.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
786277.0,0,0.0,11.0,16.5,335214.0,0.0,0.0,78034.0,113487.0,7843.0,719.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1695636.0,8,0.0,11.0,15.8,1006038.0,0.0,0.0,458128.0,694203.0,38434.0,747.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
844569.0,10,0.0,12.0,21.2,380534.0,0.0,0.0,217316.0,74613.0,7390.0,717.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1264146.0,0,0.0,8.0,11.0,301620.0,0.0,0.0,112596.0,188860.0,22333.0,7450.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1134338.0,10,0.0,13.0,14.6,664488.0,0.0,0.0,220748.0,129124.0,25050.0,714.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3904215.0,6,0.0,9.0,22.0,1347302.0,0.0,0.0,258324.0,865716.0,24336.0,743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2328222.0,3,0.0,8.0,11.1,880638.0,0.0,0.0,627594.0,4560.0,27551.0,749.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
981407.0,4,0.0,8.0,10.1,215160.0,0.0,0.0,308198.0,65968.0,11941.0,639.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
972040.0,5,0.0,8.0,16.0,809710.0,0.0,0.0,99999999.0,346142.0,17983.0,747.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
481707.0,2,0.0,5.0,14.7,712844.0,0.0,0.0,99999999.0,162526.0,3219.0,748.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1152996.0,8,0.0,10.0,12.9,271480.0,0.0,0.0,467258.0,138567.0,27095.0,7170.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
932881.0,3,0.0,7.0,14.5,332816.0,0.0,0.0,90024.0,5453.0,1617.0,748.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
273543.0,6,0.0,10.0,6.8,187704.0,0.0,0.0,33132.0,41021.0,2530.0,6630.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1631511.0,2,0.0,4.0,27.4,417010.0,0.0,0.0,108570.0,313329.0,16179.0,727.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1210680.0,8,1.0,6.0,22.0,90552.0,1.0,0.0,531608.0,58900.0,5034.0,668.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1586899.0,10,0.0,14.0,17.3,745272.0,0.0,0.0,540430.0,449920.0,25258.0,654.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1297814.0,5,0.0,7.0,9.3,167552.0,0.0,0.0,586058.0,95950.0,15033.0,625.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1022105.0,4,0.0,7.0,18.2,481844.0,0.0,0.0,99999999.0,60344.0,20272.0,749.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2701230.0,6,0.0,6.0,26.9,560296.0,0.0,0.0,781946.0,201780.0,15037.0,718.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1549260.0,10,0.0,5.0,15.1,152592.0,1.0,0.0,224224.0,43225.0,8172.0,727.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1046159.0,8,0.0,13.0,15.3,467104.0,0.0,0.0,220242.0,264233.0,21533.0,737.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
748676.0,2,0.0,15.0,10.6,264616.0,0.0,0.0,307736.0,98952.0,16658.0,727.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1706865.0,6,0.0,21.0,18.5,1132648.0,0.0,0.0,651552.0,404985.0,19060.0,745.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1846154.0,4,0.0,14.0,13.6,454080.0,0.0,0.0,225016.0,189411.0,10877.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1449795.0,8,0.0,10.0,16.4,884466.0,0.0,0.0,51480.0,414010.0,29842.0,743.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
768094.0,10,0.0,8.0,16.5,344828.0,1.0,1.0,88946.0,172729.0,24387.0,681.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1516048.0,10,0.0,18.0,31.2,1200144.0,0.0,0.0,141526.0,650921.0,29714.0,6930.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1043252.0,10,0.0,16.0,17.5,346742.0,2.0,2.0,129426.0,60781.0,13128.0,740.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
964250.0,6,0.0,12.0,16.8,886160.0,0.0,0.0,357280.0,644404.0,20892.0,736.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
941545.0,3,0.0,7.0,11.4,180906.0,0.0,0.0,99999999.0,124526.0,12656.0,711.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2598345.0,8,0.0,9.0,20.7,13897070.0,0.0,0.0,312004.0,1392225.0,61278.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
774972.0,5,0.0,8.0,9.9,215446.0,0.0,0.0,99999999.0,121125.0,10656.0,728.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1046577.0,10,0.0,10.0,20.2,506858.0,1.0,1.0,396594.0,202673.0,13431.0,7400.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1794151.0,10,0.0,14.0,33.8,1538130.0,0.0,0.0,99999999.0,778449.0,28856.0,734.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1022846.0,6,0.0,11.0,12.9,182930.0,0.0,0.0,172260.0,114855.0,1943.0,737.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1078155.0,7,0.0,8.0,16.7,526086.0,0.0,0.0,321024.0,310308.0,15723.0,711.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1247293.0,9,0.0,6.0,12.8,216634.0,0.0,0.0,99999999.0,143488.0,4449.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1127118.0,10,0.0,8.0,13.7,346324.0,0.0,0.0,163702.0,13756.0,14653.0,644.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
755288.0,3,0.0,14.0,9.6,352330.0,0.0,0.0,99999999.0,148181.0,6924.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
621490.0,3,0.0,17.0,29.1,583704.0,1.0,1.0,22484.0,161310.0,17765.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
672581.0,10,0.0,4.0,11.1,302852.0,0.0,0.0,99999999.0,104614.0,15749.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2842020.0,10,0.0,12.0,15.6,1757382.0,0.0,0.0,99999999.0,725477.0,48078.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2780137.0,10,0.0,24.0,35.8,2045384.0,0.0,0.0,457930.0,731310.0,26180.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1025278.0,10,0.0,5.0,11.9,220924.0,0.0,0.0,219846.0,128402.0,5408.0,732.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
569392.0,2,0.0,7.0,9.0,347622.0,0.0,0.0,288816.0,202046.0,11625.0,717.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
463657.0,4,0.0,9.0,8.7,134178.0,0.0,0.0,128634.0,76133.0,9891.0,695.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
480130.0,4,0.0,4.0,18.3,289014.0,0.0,0.0,97284.0,165984.0,4801.0,6630.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1407672.0,5,0.0,19.0,25.0,1286780.0,0.0,0.0,99999999.0,330049.0,23227.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
674443.0,8,0.0,13.0,20.6,334796.0,0.0,0.0,223124.0,164806.0,18660.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
828229.0,2,0.0,9.0,12.0,150326.0,0.0,0.0,181456.0,76589.0,19739.0,725.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
972990.0,10,0.0,7.0,12.4,797588.0,0.0,0.0,317152.0,484234.0,18568.0,713.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1717524.0,3,0.0,16.0,25.5,565554.0,0.0,0.0,220968.0,378043.0,33062.0,739.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
751944.0,1,0.0,9.0,15.0,487058.0,0.0,0.0,225830.0,259540.0,17420.0,743.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1033714.0,5,0.0,9.0,11.0,210342.0,0.0,0.0,239382.0,152760.0,18004.0,744.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1355935.0,10,0.0,6.0,13.8,349404.0,0.0,0.0,99999999.0,100187.0,11525.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1324604.0,6,0.0,7.0,20.6,278036.0,0.0,0.0,99999999.0,178885.0,24947.0,739.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1810605.0,4,0.0,13.0,22.6,847792.0,0.0,0.0,131846.0,575491.0,36212.0,738.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
733476.0,10,0.0,14.0,16.4,560648.0,0.0,0.0,372680.0,375744.0,16564.0,693.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1687903.0,5,0.0,5.0,27.2,735592.0,0.0,0.0,99999999.0,292239.0,24756.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1140684.0,4,0.0,9.0,13.9,235686.0,1.0,1.0,88044.0,105431.0,18061.0,724.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
932520.0,3,0.0,8.0,12.8,289410.0,0.0,0.0,259138.0,154717.0,10724.0,739.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1137378.0,10,0.0,10.0,15.0,924594.0,0.0,0.0,515812.0,675545.0,21042.0,702.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1515440.0,10,1.0,16.0,18.1,671462.0,1.0,0.0,329010.0,418114.0,24247.0,735.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
787626.0,8,0.0,7.0,23.9,152460.0,1.0,1.0,229086.0,71231.0,6544.0,715.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
934705.0,1,0.0,7.0,11.6,355212.0,0.0,0.0,346324.0,11970.0,280.0,690.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000654.0,10,0.0,5.0,22.7,227546.0,0.0,0.0,75108.0,187093.0,19096.0,700.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
587708.0,0,0.0,7.0,15.9,335676.0,0.0,0.0,233244.0,242953.0,13174.0,719.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
959557.0,2,0.0,10.0,14.2,0.0,0.0,0.0,221672.0,0.0,7213.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2209263.0,7,0.0,13.0,19.4,324764.0,0.0,0.0,133474.0,150613.0,15520.0,732.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
870903.0,5,0.0,8.0,15.7,334004.0,0.0,0.0,201674.0,167314.0,6096.0,734.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3297412.0,0,4.0,13.0,35.3,320474.0,4.0,0.0,763620.0,100472.0,31875.0,647.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1452227.0,6,0.0,10.0,12.8,416900.0,0.0,0.0,538076.0,256006.0,30497.0,6600.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
999039.0,10,0.0,11.0,14.6,547910.0,0.0,0.0,531476.0,317034.0,6935.0,709.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
575453.0,10,0.0,9.0,10.5,193380.0,0.0,0.0,219230.0,98534.0,9591.0,697.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1467769.0,1,0.0,8.0,16.5,577632.0,0.0,0.0,348612.0,345724.0,32413.0,708.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2781885.0,10,0.0,20.0,27.3,846758.0,0.0,0.0,751608.0,610622.0,60506.0,646.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1458345.0,10,0.0,19.0,34.0,1713866.0,0.0,0.0,290994.0,399646.0,13672.0,737.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1097098.0,2,0.0,11.0,13.0,370854.0,0.0,0.0,99999999.0,191843.0,17371.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1826242.0,2,0.0,18.0,22.4,1027884.0,0.0,0.0,99999999.0,412794.0,42460.0,739.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
817988.0,10,0.0,11.0,18.5,125466.0,1.0,1.0,110132.0,53086.0,11656.0,698.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1292855.0,10,0.0,6.0,32.0,171952.0,0.0,0.0,312796.0,115843.0,16915.0,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1043442.0,10,0.0,13.0,23.7,467324.0,1.0,1.0,434060.0,103721.0,4252.0,680.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2061367.0,2,0.0,11.0,18.9,292556.0,0.0,0.0,130196.0,76304.0,8795.0,745.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1122273.0,10,0.0,5.0,23.0,418110.0,0.0,0.0,553080.0,186333.0,14683.0,715.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
795853.0,0,0.0,6.0,19.1,405922.0,0.0,0.0,99999999.0,307439.0,10611.0,688.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
792718.0,10,0.0,11.0,14.5,241868.0,0.0,0.0,140382.0,153520.0,23650.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2692338.0,10,0.0,11.0,27.8,929236.0,0.0,0.0,614702.0,211071.0,26475.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1326675.0,10,0.0,13.0,17.6,803044.0,0.0,0.0,285296.0,516686.0,36262.0,689.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1197874.0,6,0.0,9.0,17.3,619564.0,0.0,0.0,445984.0,250420.0,21062.0,733.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1400357.0,0,0.0,10.0,20.0,242022.0,0.0,0.0,127556.0,132943.0,31391.0,719.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
